id,source_file,question,type,answer,raw,option_A,option_B
275,7-判断1（国防法规、三大条令）.docx,275.军事设施的分类和保护标准，由中央军事委员会规定。 正确答案：错误 答案解析：《中华人民共和国军事设施保护法》第一章第六条：国家对军事设施实行分类保护、确保重点的方针。军事设施的分类和保护标准，由国务院和中央军事委员会规定。,判断,错,"275.军事设施的分类和保护标准，由中央军事委员会规定。
正确答案：错误
答案解析：《中华人民共和国军事设施保护法》第一章第六条：国家对军事设施实行分类保护、确保重点的方针。军事设施的分类和保护标准，由国务院和中央军事委员会规定。",对,错
276,7-判断1（国防法规、三大条令）.docx,276.人民防空是国防的组成部分。 正确答案：正确,判断,对,"276.人民防空是国防的组成部分。
正确答案：正确",对,错
277,7-判断1（国防法规、三大条令）.docx,277.人民防空经费由国家和社会共同负担。 正确答案：正确,判断,对,"277.人民防空经费由国家和社会共同负担。
正确答案：正确",对,错
278,7-判断1（国防法规、三大条令）.docx,278.国务院、中央军事委员会领导全国的人民防空工作。 正确答案：正确,判断,对,"278.国务院、中央军事委员会领导全国的人民防空工作。
正确答案：正确",对,错
279,7-判断1（国防法规、三大条令）.docx,279.国家人民防空主管部门管理全国的人民防空工作。 正确答案：正确,判断,对,"279.国家人民防空主管部门管理全国的人民防空工作。
正确答案：正确",对,错
280,7-判断1（国防法规、三大条令）.docx,280.只有满十八周岁的公民才享有人民防空保护的权利和履行人民防空的义务。 正确答案：错误 答案解析：《中华人民共和国人民防空法》第一章第八条：一切组织和个人都有得到人民防空保护的权利，都必须依法履行人民防空的义务。,判断,错,"280.只有满十八周岁的公民才享有人民防空保护的权利和履行人民防空的义务。
正确答案：错误
答案解析：《中华人民共和国人民防空法》第一章第八条：一切组织和个人都有得到人民防空保护的权利，都必须依法履行人民防空的义务。",对,错
281,7-判断1（国防法规、三大条令）.docx,281.国家禁止任何组织或者个人破坏、侵占人民防空设施。 正确答案：正确,判断,对,"281.国家禁止任何组织或者个人破坏、侵占人民防空设施。
正确答案：正确",对,错
282,7-判断1（国防法规、三大条令）.docx,282.城市是人民防空的重点，国家对城市实行分类防护。 正确答案：正确,判断,对,"282.城市是人民防空的重点，国家对城市实行分类防护。
正确答案：正确",对,错
283,7-判断1（国防法规、三大条令）.docx,283.城市新建民用建筑，按照国家有关规定修建战时可用于防空的地下室。 正确答案：正确,判断,对,"283.城市新建民用建筑，按照国家有关规定修建战时可用于防空的地下室。
正确答案：正确",对,错
284,7-判断1（国防法规、三大条令）.docx,284.任何组织或个人不得占用、混同人民防空通信的专用频率和防空警报音响信号。 正确答案：正确,判断,对,"284.任何组织或个人不得占用、混同人民防空通信的专用频率和防空警报音响信号。
正确答案：正确",对,错
285,7-判断1（国防法规、三大条令）.docx,285.人民防空疏散由地市级以上人民政府统一组织。 正确答案：错误 答案解析：《中华人民共和国人民防空法》第五章第三十七条：人民防空疏散由县级以上人民政府统一组织。,判断,错,"285.人民防空疏散由地市级以上人民政府统一组织。
正确答案：错误
答案解析：《中华人民共和国人民防空法》第五章第三十七条：人民防空疏散由县级以上人民政府统一组织。",对,错
286,7-判断1（国防法规、三大条令）.docx,286.烈士证书、烈士通知书由国务院退役军人事务部门印制。 正确答案：正确,判断,对,"286.烈士证书、烈士通知书由国务院退役军人事务部门印制。
正确答案：正确",对,错
287,7-判断1（国防法规、三大条令）.docx,287.烈士的子女符合公务员考录条件的，在同等条件下优先录用为公务员。 正确答案：正确,判断,对,"287.烈士的子女符合公务员考录条件的，在同等条件下优先录用为公务员。
正确答案：正确",对,错
288,7-判断1（国防法规、三大条令）.docx,288.烈士子女报考高等学校本、专科的，可以按照国家有关规定降低分数要求投档。 正确答案：正确,判断,对,"288.烈士子女报考高等学校本、专科的，可以按照国家有关规定降低分数要求投档。
正确答案：正确",对,错
289,7-判断1（国防法规、三大条令）.docx,289.烈士纪念设施应当优惠或免费向社会开放。 正确答案：错误 答案解析：《烈士褒扬条例》第四章第二十八条：烈士纪念设施应当免费向社会开放。,判断,错,"289.烈士纪念设施应当优惠或免费向社会开放。
正确答案：错误
答案解析：《烈士褒扬条例》第四章第二十八条：烈士纪念设施应当免费向社会开放。",对,错
290,7-判断1（国防法规、三大条令）.docx,290.全社会应当关怀、尊重抚恤优待对象，开展各种形式的拥军优属活动。 正确答案：正确 答案解析：《军人抚恤优待条例》第一章第三条：军人的抚恤优待，实行国家和社会相结合的方针，保障军人的抚恤优待与国民经济和社会发展相适应，保障抚恤优待对象的生活不低于当地的平均生活水平。全社会应当关怀、尊重抚恤优待对象，开展各种形式的拥军优属活动。国家鼓励社会组织和个人对军人抚恤优待事业提供捐助。,判断,对,"290.全社会应当关怀、尊重抚恤优待对象，开展各种形式的拥军优属活动。
正确答案：正确
答案解析：《军人抚恤优待条例》第一章第三条：军人的抚恤优待，实行国家和社会相结合的方针，保障军人的抚恤优待与国民经济和社会发展相适应，保障抚恤优待对象的生活不低于当地的平均生活水平。全社会应当关怀、尊重抚恤优待对象，开展各种形式的拥军优属活动。国家鼓励社会组织和个人对军人抚恤优待事业提供捐助。",对,错
291,7-判断1（国防法规、三大条令）.docx,291.公民在中国人民解放军履行兵役义务，必须经地市级兵役机关批准。 正确答案：错误 答案解析：《中国人民解放军现役士兵服役条例》第二章第五条：公民依照法律规定，在中国人民解放军履行兵役义务，必须经县级兵役机关批准。,判断,错,"291.公民在中国人民解放军履行兵役义务，必须经地市级兵役机关批准。
正确答案：错误
答案解析：《中国人民解放军现役士兵服役条例》第二章第五条：公民依照法律规定，在中国人民解放军履行兵役义务，必须经县级兵役机关批准。",对,错
292,7-判断1（国防法规、三大条令）.docx,292.新入伍的士兵，必须经入伍训练。 正确答案：正确,判断,对,"292.新入伍的士兵，必须经入伍训练。
正确答案：正确",对,错
293,7-判断1（国防法规、三大条令）.docx,293.军衔高的士兵与军衔低的士兵，军衔高的为上级。 正确答案：正确,判断,对,"293.军衔高的士兵与军衔低的士兵，军衔高的为上级。
正确答案：正确",对,错
294,7-判断1（国防法规、三大条令）.docx,294.军衔高的士兵在职务上隶属于军衔低的士兵的，职务高的为上级。 正确答案：正确,判断,对,"294.军衔高的士兵在职务上隶属于军衔低的士兵的，职务高的为上级。
正确答案：正确",对,错
