id,source_file,question,type,answer,raw,option_A,option_B,option_C,option_D,option_E
130,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,130. 1927年9月29日，秋收起义各部队到达江西永新县三湾村，在毛泽东领导下进行了改编，史称三湾改编。三湾改编的措施(   ) 。,多选,B|C|D,"130. 1927年9月29日，秋收起义各部队到达江西永新县三湾村，在毛泽东领导下进行了改编，史称三湾改编。三湾改编的措施(   ) 。
A、确立了毛泽东在党中央和红军的领导地位
B、开始改变旧军队的习气和不良作风
C、丛组织上确立了党对军队的领导
D、是建设无产阶级领导的新型人民军队的重要开端
正确答案：BCD",A. 确立了毛泽东在党中央和红军的领导地位,B. 开始改变旧军队的习气和不良作风,C. 丛组织上确立了党对军队的领导,D. 是建设无产阶级领导的新型人民军队的重要开端 正确答案：BCD,
131,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,131. 抗日战争胜利的历史意义是(   ) 。,多选,B|C|D,"131. 抗日战争胜利的历史意义是(   ) 。
A、结束了中国半殖民地的历史
B、是中国人民自近代以来第一次取得的反帝斗争的完全胜利
C、为民主革命在全国的胜利奠定了基础
D、为世界反法西斯战争的胜利作出了巨大贡献
正确答案：BCD",A. 结束了中国半殖民地的历史,B. 是中国人民自近代以来第一次取得的反帝斗争的完全胜利,C. 为民主革命在全国的胜利奠定了基础,D. 为世界反法西斯战争的胜利作出了巨大贡献 正确答案：BCD,
132,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,132. 中华人民共和国成立的伟大意义是(   ) 。,多选,A|B|C|D,"132. 中华人民共和国成立的伟大意义是(   ) 。
A、结束了 100 多年来帝国主义勾结封建统治者剥削压迫中国各族人民和内外战乱频繁、国家四分五裂的局面
B、实现了梦寐以求的民族解放和国家独立，开辟了中国历史的新纪元
C、深刻影响了世界历史发展进程，在约占世界人口1/4、领土面积位于世界第三的中国，冲破了帝国主义的东方战线
D、大大加强了世界和平民主和社会主义阵营的力量，极大地改变了世界政治格局
正确答案：ABCD",A. 结束了 100 多年来帝国主义勾结封建统治者剥削压迫中国各族人民和内外战乱频繁、国家四分五裂的局面,B. 实现了梦寐以求的民族解放和国家独立，开辟了中国历史的新纪元,C. 深刻影响了世界历史发展进程，在约占世界人口1/4、领土面积位于世界第三的中国，冲破了帝国主义的东方战线,D. 大大加强了世界和平民主和社会主义阵营的力量，极大地改变了世界政治格局 正确答案：ABCD,
133,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,133. 1979年，邓小平提出在改革开放过程中必须坚持的四项基本原则是(   )。,多选,A|B|C|D,"133. 1979年，邓小平提出在改革开放过程中必须坚持的四项基本原则是(   )。
A、坚持社会主义道路
B、坚持人民民主专政
C、坚持共产党的领导
D、坚持马列主义、毛泽东思想
正确答案：ABCD",A. 坚持社会主义道路,B. 坚持人民民主专政,C. 坚持共产党的领导,D. 坚持马列主义、毛泽东思想 正确答案：ABCD,
134,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,134. “一国两制”的基础是“一个中国”，表现在(   )。,多选,A|B|C,"134. “一国两制”的基础是“一个中国”，表现在(   )。
A、世界上只有一个中国
B、台湾、香港、澳门都是中国不可分割的组成部分
C、中国的中央政府在北京
D、台湾有自己的军队
正确答案：ABC",A. 世界上只有一个中国,B. 台湾、香港、澳门都是中国不可分割的组成部分,C. 中国的中央政府在北京,D. 台湾有自己的军队 正确答案：ABC,
135,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,135. 社会主义的本质是(   ),多选,A|B|C|D,"135. 社会主义的本质是(   )
A、解放生产力、发展生产力
B、消灭剥削
C、消除两极分化
D、最终达到共同富裕
正确答案：ABCD",A. 解放生产力、发展生产力,B. 消灭剥削,C. 消除两极分化,D. 最终达到共同富裕 正确答案：ABCD,
136,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,136. 中国梦的本质是实现(   ) 。,多选,A|B|C,"136. 中国梦的本质是实现(   ) 。
A、国家富强
B、民族振兴
C、人民幸福
D、社会和谐
正确答案：ABC",A. 国家富强,B. 民族振兴,C. 人民幸福,D. 社会和谐 正确答案：ABC,
137,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,137. 中国共产党的三大历史任务是(   ) 。,多选,A|B|C,"137. 中国共产党的三大历史任务是(   ) 。
A、推进现代化建设
B、完成祖国统一
C、维护世界和平与促进共同发展
D、推动世界共同富裕
正确答案：ABC",A. 推进现代化建设,B. 完成祖国统一,C. 维护世界和平与促进共同发展,D. 推动世界共同富裕 正确答案：ABC,
138,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,138. 新时代中国特色社会主义思想，明确党在新时代的强军目标是建设一支(   ) 的人民军队，把人民军队建设成为世界一流军队。,多选,A|C|D,"138. 新时代中国特色社会主义思想，明确党在新时代的强军目标是建设一支(   ) 的人民军队，把人民军队建设成为世界一流军队。
A、听党指挥
B、坚强勇敢
C、能打胜仗
D、作风优良
正确答案：ACD",A. 听党指挥,B. 坚强勇敢,C. 能打胜仗,D. 作风优良 正确答案：ACD,
139,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,139. 中国人民解放军诞生以后，其发展历程可分为（        ）。,多选,A|B|C|D,"139. 中国人民解放军诞生以后，其发展历程可分为（        ）。
A、1927至1937年的土地革命战争时期。
B、1937至1945年的抗日战争时期。
C、1945至1949年的全国解放战争时期。
D、1949年至今的社会主义革命和社会主义建设时期。
正确答案：ABCD",A. 1927至1937年的土地革命战争时期。,B. 1937至1945年的抗日战争时期。,C. 1945至1949年的全国解放战争时期。,D. 1949年至今的社会主义革命和社会主义建设时期。 正确答案：ABCD,
140,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,140. 习主席在十二届全国人大一次会议解放军代表团全体会议上提出的当在新形势下的强军目标是（        ）。,多选,A|B|C,"140. 习主席在十二届全国人大一次会议解放军代表团全体会议上提出的当在新形势下的强军目标是（        ）。
A、听党指挥
B、能打胜仗
C、作风优良
D、纪律严明
正确答案：ABC",A. 听党指挥,B. 能打胜仗,C. 作风优良,D. 纪律严明 正确答案：ABC,
141,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,141. 习主席2012年12月5日在听取第二炮兵工作汇报后提出的“三个绝对”是（        ）。,多选,A|C|D,"141. 习主席2012年12月5日在听取第二炮兵工作汇报后提出的“三个绝对”是（        ）。
A、绝对忠诚
B、绝对领导
C、绝对纯洁
D、绝对可靠
正确答案：ACD",A. 绝对忠诚,B. 绝对领导,C. 绝对纯洁,D. 绝对可靠 正确答案：ACD,
142,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,142. 军队规模结构和力量编成改革总的原则是（        ）。,多选,B|C|D,"142. 军队规模结构和力量编成改革总的原则是（        ）。
A、主席负责
B、军委管总
C、战区主战
D、军种主建
正确答案：BCD",A. 主席负责,B. 军委管总,C. 战区主战,D. 军种主建 正确答案：BCD,
143,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,143. 新一代革命军人“四有”标准是：有灵魂、有本事、（        ）。,多选,C|D,"143. 新一代革命军人“四有”标准是：有灵魂、有本事、（        ）。
A、有信仰
B、有信念
C、有血性
D、有品德
正确答案：CD",A. 有信仰,B. 有信念,C. 有血性,D. 有品德 正确答案：CD,
144,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,144. 习主席提出建设（        ）的军委机关。,多选,A|B|C|D,"144. 习主席提出建设（        ）的军委机关。
A、铁一般信仰
B、铁一般信念
C、铁一般纪律
D、铁一般担当
正确答案：ABCD",A. 铁一般信仰,B. 铁一般信念,C. 铁一般纪律,D. 铁一般担当 正确答案：ABCD,
145,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,145. 人民防空的方针是（        ）。,多选,A|B|C,"145. 人民防空的方针是（        ）。
A、长期准备
B、重点建设
C、平战结合
D、着眼战备
正确答案：ABC",A. 长期准备,B. 重点建设,C. 平战结合,D. 着眼战备 正确答案：ABC,
146,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,146. 在新的历史时期，中国武装力量体制，发展成为（        ）相结合的体制。,多选,A|B|D,"146. 在新的历史时期，中国武装力量体制，发展成为（        ）相结合的体制。
A、人民解放军
B、人民武装警察部队
C、地方军
D、民兵
正确答案：ABD",A. 人民解放军,B. 人民武装警察部队,C. 地方军,D. 民兵 正确答案：ABD,
147,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,147. 一个国家采取什么样的军事战略，受多种因素制约，下列不是决定因素的是（        ）。,多选,A|C|D,"147. 一个国家采取什么样的军事战略，受多种因素制约，下列不是决定因素的是（        ）。
A、民心向背
B、经济实力
C、军事实力
D、政治实力
正确答案：ACD",A. 民心向背,B. 经济实力,C. 军事实力,D. 政治实力 正确答案：ACD,
148,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,148. 领土，是指在一国主权管辖下的区域，包括（        ）。,多选,A|B|C|D,"148. 领土，是指在一国主权管辖下的区域，包括（        ）。
A、领陆
B、领水(含内水和领海)
C、领空
D、底土
正确答案：ABCD",A. 领陆,B. 领水(含内水和领海),C. 领空,D. 底土 正确答案：ABCD,
149,6-多选2（党史军史、军事思想、中国国防、国家安全等）.docx,149. 高技术对现代作战的影响主要体现在侦察立体化、（        ）。,多选,A|B|C|D,"149. 高技术对现代作战的影响主要体现在侦察立体化、（        ）。
A、打击精巧化
B、反应高速化
C、防护综合化
D、控制智能化
正确答案：ABCD",A. 打击精巧化,B. 反应高速化,C. 防护综合化,D. 控制智能化 正确答案：ABCD,
