id,source_file,question,type,answer,raw,option_A,option_B,option_C,option_D
670,1-单选1（国防法规）.docx,669. (  )应当支持有关机关和组织开展国防教育工作，依法提供有关便利条件。,单选,A,"669. (  )应当支持有关机关和组织开展国防教育工作，依法提供有关便利条件。
A、军事机关
B、中央军事委员会
C、国务院
D、全体人民
正确答案：A
答案解析：军事机关应当支持有关机关和组织开展国防教育工作，依法提供有关便利条件。",A. 军事机关,B. 中央军事委员会,C. 国务院,D. 全体人民 正确答案：A 答案解析：军事机关应当支持有关机关和组织开展国防教育工作，依法提供有关便利条件。
671,1-单选1（国防法规）.docx,670. （  )的国防教育是全民国防教育的基础。,单选,C,"670. （  )的国防教育是全民国防教育的基础。
A、社会
B、家庭
C、学校
D、政府
正确答案：C
答案解析：学校的国防教育是全民国防教育的基础。",A. 社会,B. 家庭,C. 学校,D. 政府 正确答案：C 答案解析：学校的国防教育是全民国防教育的基础。
672,1-单选1（国防法规）.docx,671. （  ）应当积极参加国防教育，提升国防素养，发挥在全民国防教育中的模范带头作用。,单选,A,"671. （  ）应当积极参加国防教育，提升国防素养，发挥在全民国防教育中的模范带头作用。
A、公职人员
B、共产党员
C、现役军人
D、退役军人
正确答案：A
答案解析：公职人员应当积极参加国防教育，提升国防素养，发挥在全民国防教育中的模范带头作用。",A. 公职人员,B. 共产党员,C. 现役军人,D. 退役军人 正确答案：A 答案解析：公职人员应当积极参加国防教育，提升国防素养，发挥在全民国防教育中的模范带头作用。
673,1-单选1（国防法规）.docx,672. （   ）应当将国防教育纳入国民经济和社会发展计划，保障国防教育所需的经费。,单选,D,"672. （   ）应当将国防教育纳入国民经济和社会发展计划，保障国防教育所需的经费。
A、国家
B、全国人民代表大会
C、国家主席
D、各级人民政府
正确答案：D
答案解析：各级人民政府应当将国防教育纳入国民经济和社会发展计划，保障国防教育所需的经费。",A. 国家,B. 全国人民代表大会,C. 国家主席,D. 各级人民政府 正确答案：D 答案解析：各级人民政府应当将国防教育纳入国民经济和社会发展计划，保障国防教育所需的经费。
674,1-单选1（国防法规）.docx,673. 为了保障战时的战略物资储备需要，国家建立（  ）制度。,单选,B,"673. 为了保障战时的战略物资储备需要，国家建立（  ）制度。
A、军事预备
B、战略物资储备
C、战略预备
D、军事管理
正确答案：B
答案解析：国家建立战略物资储备制度。战略物资储备应当规模适度、储存安全、调用方便、定期更换，保障战时的需要。",A. 军事预备,B. 战略物资储备,C. 战略预备,D. 军事管理 正确答案：B 答案解析：国家建立战略物资储备制度。战略物资储备应当规模适度、储存安全、调用方便、定期更换，保障战时的需要。
675,1-单选1（国防法规）.docx,674. 国家根据国防动员需要，可以（  ）征收、征用组织和个人的设备设施、交通工具、场所和其他财产。,单选,C,"674. 国家根据国防动员需要，可以（  ）征收、征用组织和个人的设备设施、交通工具、场所和其他财产。
A、直接
B、间接
C、依法
D、随时
正确答案：C
答案解析：国家根据国防动员需要，可以依法征收、征用组织和个人的设备设施、交通工具、场所和其他财产。",A. 直接,B. 间接,C. 依法,D. 随时 正确答案：C 答案解析：国家根据国防动员需要，可以依法征收、征用组织和个人的设备设施、交通工具、场所和其他财产。
676,1-单选1（国防法规）.docx,675. 县级以上人民政府对被征收、征用者因征收、征用所造成的直接经济损失，按照国家有关规定给予(  )、(  )的补偿。,单选,A,"675. 县级以上人民政府对被征收、征用者因征收、征用所造成的直接经济损失，按照国家有关规定给予(  )、(  )的补偿。
A、公平、合理
B、公平、合法
C、合理、合法
D、平等、合理
正确答案：A
答案解析：县级以上人民政府对被征收、征用者因征收、征用所造成的直接经济损失，按照国家有关规定给予公平、合理的补偿。",A. 公平、合理,B. 公平、合法,C. 合理、合法,D. 平等、合理 正确答案：A 答案解析：县级以上人民政府对被征收、征用者因征收、征用所造成的直接经济损失，按照国家有关规定给予公平、合理的补偿。
677,1-单选1（国防法规）.docx,676. 国家依照宪法规定宣布战争状态，采取各种措施集中人力、物力和财力，领导（  ）保卫祖国、抵抗侵略。,单选,C,"676. 国家依照宪法规定宣布战争状态，采取各种措施集中人力、物力和财力，领导（  ）保卫祖国、抵抗侵略。
A、共产党员
B、军队军人
C、全体公民
D、全体人民
正确答案：C
答案解析：国家依照宪法规定宣布战争状态，采取各种措施集中人力、物力和财力，领导全体公民保卫祖国、抵抗侵略。",A. 共产党员,B. 军队军人,C. 全体公民,D. 全体人民 正确答案：C 答案解析：国家依照宪法规定宣布战争状态，采取各种措施集中人力、物力和财力，领导全体公民保卫祖国、抵抗侵略。
678,1-单选1（国防法规）.docx,677. 依照法律服兵役和参加民兵组织是中华人民共和国公民的（  )。,单选,D,"677. 依照法律服兵役和参加民兵组织是中华人民共和国公民的（  )。
A、伟大使命
B、政治权利
C、重要任务
D、光荣义务
正确答案：D
答案解析：依照法律服兵役和参加民兵组织是中华人民共和国公民的光荣义务。",A. 伟大使命,B. 政治权利,C. 重要任务,D. 光荣义务 正确答案：D 答案解析：依照法律服兵役和参加民兵组织是中华人民共和国公民的光荣义务。
679,1-单选1（国防法规）.docx,678. （  ）应当接受国防教育。,单选,C,"678. （  ）应当接受国防教育。
A、公职人员
B、学生
C、公民
D、军人
正确答案：C
答案解析：公民应当接受国防教育。",A. 公职人员,B. 学生,C. 公民,D. 军人 正确答案：C 答案解析：公民应当接受国防教育。
680,1-单选1（国防法规）.docx,679. （  ）和（  ）有对国防建设提出建议的权利，有对危害国防利益的行为进行制止或者检举的权利。,单选,A,"679. （  ）和（  ）有对国防建设提出建议的权利，有对危害国防利益的行为进行制止或者检举的权利。
A、公民 组织
B、国家 政府
C、中国共产党 人民
D、中央军事委员会 公民
正确答案：A
答案解析：公民和组织有对国防建设提出建议的权利，有对危害国防利益的行为进行制止或者检举的权利。",A. 公民 组织,B. 国家 政府,C. 中国共产党 人民,D. 中央军事委员会 公民 正确答案：A 答案解析：公民和组织有对国防建设提出建议的权利，有对危害国防利益的行为进行制止或者检举的权利。
681,1-单选1（国防法规）.docx,680. 军人必须忠于祖国，忠于（  ），履行职责，英勇战斗，不怕牺牲，捍卫祖国的安全、荣誉和利益。,单选,C,"680. 军人必须忠于祖国，忠于（  ），履行职责，英勇战斗，不怕牺牲，捍卫祖国的安全、荣誉和利益。
A、人民
B、生命
C、中国共产党
D、国家主席
正确答案：C
答案解析：军人必须忠于祖国，忠于中国共产党，履行职责，英勇战斗，不怕牺牲，捍卫祖国的安全、荣誉和利益。",A. 人民,B. 生命,C. 中国共产党,D. 国家主席 正确答案：C 答案解析：军人必须忠于祖国，忠于中国共产党，履行职责，英勇战斗，不怕牺牲，捍卫祖国的安全、荣誉和利益。
682,1-单选1（国防法规）.docx,681. （  ）应当受到全社会的尊崇。,单选,A,"681. （  ）应当受到全社会的尊崇。
A、军人
B、老师
C、英雄
D、医生
正确答案：A
答案解析：军人应当受到全社会的尊崇。",A. 军人,B. 老师,C. 英雄,D. 医生 正确答案：A 答案解析：军人应当受到全社会的尊崇。
683,1-单选1（国防法规）.docx,682. 中华人民共和国的全民国防教育日是（  ）,单选,A,"682. 中华人民共和国的全民国防教育日是（  ）
A、每年9月的第三个星期六
B、每年10月的第三个星期六
C、9月15日
D、10月15日
正确答案：A
答案解析：根据《中华人民共和国国防教育法》规定，每年9月的第三个星期六为全民国防教育日。",A. 每年9月的第三个星期六,B. 每年10月的第三个星期六,C. 9月15日,D. 10月15日 正确答案：A 答案解析：根据《中华人民共和国国防教育法》规定，每年9月的第三个星期六为全民国防教育日。
684,1-单选1（国防法规）.docx,683. 企业事业组织应当将国防教育列入(  )，结合政治教育、业务培训、文化体育等活动，对职工进行国防教育。,单选,D,"683. 企业事业组织应当将国防教育列入(  )，结合政治教育、业务培训、文化体育等活动，对职工进行国防教育。
A、单位培训计划
B、单位年度计划
C、工作考核内容
D、职工教育计划
正确答案：D
答案解析：企业事业组织应当将国防教育列入职工教育计划，结合政治教育、业务培训、文化体育等活动，对职工进行国防教育。",A. 单位培训计划,B. 单位年度计划,C. 工作考核内容,D. 职工教育计划 正确答案：D 答案解析：企业事业组织应当将国防教育列入职工教育计划，结合政治教育、业务培训、文化体育等活动，对职工进行国防教育。
685,1-单选1（国防法规）.docx,684. （  ）依照宪法规定，决定战争和和平的问题，并行使宪法规定的国防方面的其他职权。,单选,A,"684. （  ）依照宪法规定，决定战争和和平的问题，并行使宪法规定的国防方面的其他职权。
A、全国人民代表大会
B、中央军事委员会
C、国家主席
D、国务院
正确答案：A
答案解析：全国人民代表大会依照宪法规定，决定战争和和平的问题，并行使宪法规定的国防方面的其他职权。",A. 全国人民代表大会,B. 中央军事委员会,C. 国家主席,D. 国务院 正确答案：A 答案解析：全国人民代表大会依照宪法规定，决定战争和和平的问题，并行使宪法规定的国防方面的其他职权。
